시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
금산역사문화박물관,공립,충청남도 금산군 금산읍 금산로 1575,충청남도 금산군 금산읍 중도리 203-28,36.1141664,127.4918544,041-750-2397,충청남도 금산군청,https://www.geumsan.go.kr/museum/,,09:00,18:00,09:00,18:00,월+1월1일+설 당일+추석 당일,0,0,0,,금산역사문화박물관은 지하1층 지상3층 규모로 1층 금산역사관에는 선사시대부터 근현대까지 금산의 역사와 발굴유물을 전시하고 있으며 2층 금산생활민속관에는 금산의 민속유물과 세계민속유물을 전시하고 있습니다.,,041-750-2397,충청남도 금산군청,2022-06-29,4550000,충청남도 금산군
금산인삼관,공립,충청남도 금산군 금산읍 인삼광장로30,충청남도 금산군 금산읍 신대리 392,36.1000256,127.5007304,041-750-2621,충청남도 금산군청,https://www.geumsan.go.kr/insam/,,09:00,18:00,09:00,18:00,연중무휴,0,0,0,,"금산인삼관은 고려인삼(금산인삼)의 우수성을 국내·외에 널리 알리고자 1998년에 신축 2005년 리노베이션을 거쳐, 2011년 리모델링을 하였으며 2017년 8월에 새롭게 개관 운영하고 있습니다. 금산인삼의 역사 인삼의 전통재배과정 인삼의 성분과 효능 국내외 인삼제품류 인삼음식 및 약초 등을 전시하고 각종 영상시설을 설치하여 인삼에 관한 모든 것을 눈으로 보고 듣고 이해할 수 있도록 연출하였습니다.",,041-750-2621,충청남도 금산군청,2022-06-29,4550000,충청남도 금산군
태영민속박물관,사립,충청남도 금산군 남이면 하금평촌길 26,충청남도 금산군 남이면 하금리 364-2,36.05144078,127.4368352,041-754-7942,태영민속박물관,http://www.tfmuseum.org/,,10:00,18:00,10:00,18:00,월+1월1일,0,0,0,,,,041-750-2397,충청남도 금산군청,2022-06-29,4550000,충청남도 금산군
순천시립뿌리깊은나무박물관,공립,전라남도 순천시 낙안면 평촌3길45,전라남도 순천시 낙안면 남내리 219,34.9036464,127.3399827,061-749-8855,전라남도 순천시청,http://main.suncheon.go.kr/tour/tourist/0010/0002/,화장실,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 경우 당일 개관 후 별도 휴관일 없음),1000,800,500,단체(20명 이상) 200원 할인+순천시민 50퍼센트 할인+자매결연도시 50퍼센트 할인+남해안 남중권 도시 50퍼센트 할인+순천 어린이 무료,故한창기 선생이 생전에 모은 6500여 점의 유물이 전시 · 보존되어 있는 곳,"1. 버스 : 61번, 63번, 68번    2. 자가용  -1) 서순천IC → 선평삼거리 → 가곡삼거리 → 순천대 → 순고오거리 → 청암대사거리 → 연동삼거리 → 낙안   -2) 순천IC → 조례지하차도 → 팔마오거리 → 호현삼거리 → 청암대사거리 → 연동삼거리 → 낙안",061-749-8855,전라남도 순천시청,2022-07-13,4820000,전라남도 순천시
순천시기독교역사박물관,공립,전라남도 순천시 매산길61,전라남도 순천시 매곡동 179-10,34.96043473,127.4801207,061-749-4530,전라남도 순천시청,http://main.suncheon.go.kr/tour/tourist/0010/0001/,화장실 및 작은도서관,09:00,18:00,09:00,18:00,일+1월 1일+설 당일+추석 당일,0,0,0,무료,순천 선교역사 100년을 돌아볼수 있는기증유물 730여 점과 영상이 있는 복합문화공간,"1. 버스 71번, 77번, 56번 , 59번 , 55번  2. 버스 또는 승용차 이용 - 순천 또는 서순천 IC→ 순천시청→순천의료원 →순천중앙교회에서 500m 방향",061-749-4530,전라남도 순천시청,2022-07-13,4820000,전라남도 순천시
성남아트센터 큐브미술관,공립,경기도 성남시 분당구 성남대로 808,경기도 성남시 분당구 야탑동 757,37.40295613,127.1305583,031-783-8000,성남문화재단,http://www.snab.or.kr,,10:00,18:00,10:00,18:00,월+1월 1일,0,0,0,기획전시 별도,,광역버스(9408/3330/4000/9607/7200)+일반버스(250/220/2-1/51/33-1/300/720/720-1/77-1/116-3/17/17-1/119),031-783-8141,성남문화재단,2022-07-14,3780000,경기도 성남시
현대어린이책미술관 MOKA,사립,경기도 성남시 분당구 판교역로 146번길 20,경기도 성남시 분당구 백현동 541,37.39279354,127.1120882,031-5170-3700,현대백화점,http://www.hmoka.org,,10:00,19:00,10:00,19:00,월+1월 1일+설 연휴+추석 연휴,6000,6000,6000,무료입장(적푸리마을 주민+만3세(36개월)미만의 유아+장애인 1급~3급+신구대교직원 및 재학생),,직행버스(1002/1005/1005-1/1150/1151/1241/1500-2/3330/3500/4000/5500-1/7007-1/9000/9001/9007/9300/9507)+일반버스(55/103/303/340/340-1/380/390)+마을버스(32/71/72/73/74/75/76/602/602-1/602-2/812)+급행버스(8106/8110)+광역버스(9401),031-5170-3700,현대백화점,2022-07-14,3780000,경기도 성남시
신구대학교 식물원 갤러리 우촌,사립,경기도 성남시 수정구 적푸리로 9,경기도 성남시 중원구 상적동 산123-1,37.43366382,127.0811492,031-724-1600,신구대학교,http://www.sbg.or.kr,,09:00,18:00,09:00,18:00,월,7000,5000,5000,무료입장(적푸리마을 주민+만3세(36개월)미만의 유아+장애인 1급~3급+신구대교직원 및 재학생),,버스(4432/8441/8442/11-1),031-724-1600,신구대학교,2022-07-14,3780000,경기도 성남시
판교박물관,공립,경기도 성남시 분당구 판교로 191 판교역사공원,경기도 성남시 분당구 판교동 499,37.40108304,127.0955479,031-729-4536,성남시,http://www.pangyomuseum.go.kr,자전거보관대,09:00,18:00,09:00,18:00,월(월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)+1월1일+추석 연휴+설 연휴+국경일+경축일,0,0,0,,판교택지개발시 출토된 삼국시대 굴식돌방무덤의 보존 및 전시,버스(71/73/75/330/350/9007/5000),031-729-4536,경기도 성남시청,2022-07-14,3780000,경기도 성남시
신구대학 우촌박물관,사립,경기도 성남시 중원구 광명로 377,경기도 성남시 중원구 금광2동 2685,37.44885031,127.167697,031-740-1258,신구대학교,http://museum.shingu.ac.kr,,10:00,17:00,00:00,00:00,토+일+공휴일,0,0,0,,,단대오거리역 하차시 8호선 단대오거리역 3번출구 신구대학교 셔틀버스 이용+남한산성입구역 하차시  4번출구에서 33-1번 및 720번 및 55번 버스 이용,031-740-1258,신구대학교,2022-07-14,3780000,경기도 성남시
디자인코리아뮤지엄,사립,경기도 성남시 분당구 양현로322 코리아디자인센터 지하1층,경기도 성남시 분당구 야탑동 344-1,37.4131967216,127.123256,031-788-7840,디자인코리아뮤지엄,www.designmuseum.or.kr,,10:00,18:00,10:00,18:00,토+일,4000,2000,2000,무료입장(만6세이하+&lt;장애인복지법&gt;등록장애인),,버스(7201/7002/330/350),031-788-7840,디자인코리아뮤지엄,2022-07-14,3780000,경기도 성남시
영동군 난계국악박물관,공립,충청북도 영동군 심천면 국악로 9,충청북도 영동군 심천면 고당리 519-1,36.210131,127.7049504,043-740-3886,충청북도 영동군,,,09:00,18:00,09:00,18:00,월+1월 1일+설연휴+추석연휴+법정공휴일 다음날,2000,1500,1500,,,,043-740-3886,충청북도 영동군,2022-07-12,4440000,충청북도 영동군
영동군 향토민속자료전시관,공립,충청북도 영동군 심천면 국악로 18,충청북도 영동군 심천면 고당리 448-3,36.210812,127.705826,043-740-3207,충청북도 영동군,,,00:00,00:00,00:00,00:00,임시휴관,0,0,0,,,,043-740-3207,충청북도 영동군,2022-07-12,4440000,충청북도 영동군
농민문학기념관,공립,충청북도 영동군 매곡면 노천2길 5-1,충청북도 영동군 매곡면 노천리 622-3,36.18884401,127.9298775,043-743-5186,농민문학기념관,,,10:00,18:00,10:00,18:00,월,0,0,0,,,,043-743-5186,농민문학기념관,2022-07-12,4440000,충청북도 영동군
국립제주박물관,국립,제주특별자치도 제주시 일주동로 17,,33.51379671,126.5479096,064-720-8000,국립제주박물관,http://jeju.museum.go.kr/,강당+세미나실+카페,09:00,18:00,09:00,18:00,월+1월 1일+설 연휴+추석 연휴,0,0,0,유료 특별 전시 있음,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
민속자연사박물관,공립,제주특별자치도 제주시 삼성로 40,,33.50563037,126.5317241,064-710-7708,민속자연사박물관,http://www.jeju.go.kr/museum/index.htm,카페테리아+문화상품판매+수유실+물품보관함,09:00,18:00,09:00,18:00,월+1월 1일+설 당일+설 다음날+추석 당일+추석 다음날+훈증 소독기간(별도 공지),2000,1000,0,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주교육박물관,공립,제주특별자치도 제주시 오복4길 25,,33.49439315,126.5382962,064-720-9114,제주특별자치도교육청,http://www.jjemuseum.go.kr/,갤러리카페+체험학습실,09:00,18:00,09:00,18:00,월+1월 1일+설 연휴+추석 연휴+임시공휴일,0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주민속촌,사립,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.32128714,126.8430882,064-787-4501,제주민속촌,http://www.jejufolk.com/,체험가옥+자연학습장,08:30,18:00,08:30,18:00,연중무휴,11000,8000,7000,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주대학교박물관,대학,제주특별자치도 제주시 제주대학로 102,,33.45723698,126.5642939,064-754-2242,제주대학교,http://museum.jejunu.ac.kr/,체험실습실,10:00,17:00,10:00,17:00,토+일+국정공휴일,0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
설록차전시관,사립,제주특별자치도 서귀포시 안덕면 신화역사로 15,,33.30591966,126.2893737,064-794-5312,아모레퍼시픽,http://www.osulloc.com/kr/ko/museum,,09:00,18:00,09:00,18:00,연중무휴,0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
감귤박물관,사립,제주특별자치도 서귀포시 효돈순환로 441,,33.27159304,126.6074285,064-760-6398,감귤박물관,http://culture.seogwipo.go.kr/citrus/index.htm,,09:00,18:00,09:00,18:00,1월1일+설날+추석,1500,1000,800,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
아프리카 박물관,사립,제주특별자치도 서귀포시 이어도로 49,,33.23997655,126.4288137,064-738-6565,아프리카박물관,http://africamuseum.alltheway.kr/,,09:00,19:00,09:00,19:00,연중무휴,10000,9000,8000,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주돌박물관,사립,제주특별자치도 제주시 조천읍 남조로 2023,,33.45136457,126.656711,064-710-7733,제주돌문화공원,http://www.jeju.go.kr/jejustonepark/index.htm,,09:00,18:00,09:00,18:00,월+1월 1일+설 당일+추석 당일,5000,3500,0,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주건강과 성 박물관,사립,제주특별자치도 서귀포시 안덕면 일주서로 1611,,33.25484697,126.3465837,064-792-5700,(주)에스메카,http://www.sexmuseum.or.kr/,,09:00,18:00,09:00,18:00,연중무휴,13000,0,0,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
해녀박물관,사립,제주특별자치도 제주시 구좌읍 해녀박물관길 26,,33.52360988,126.8634256,064-782-9898,해녀박물관,http://www.jeju.go.kr/haenyeo/index.htm,,09:00,18:00,09:00,18:00,월+1월 1일+설 연휴+추석 연휴,1100,500,0,단체 관람 시 할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
세계자동차 제주박물관,사립,제주특별자치도 서귀포시 안덕면 중산간서로 1610,,33.28294238,126.3490104,064-792-3000,세계자동차 제주박물관,http://www.koreaautomuseum.com/,,09:00,18:00,09:00,18:00,연중무휴,13000,12000,12000,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
테마공원 선녀와나무꾼,사립,제주특별자치도 제주시 조천읍 선교로 267,,33.47962079,126.702685,064-784-9004,테마공원 선녀와나무꾼,http://www.namuggun.com/,,09:00,18:30,09:00,18:30,연중무휴,13000,11000,10000,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
곰완구전시관 (테디베어뮤지엄),사립,제주특별자치도 서귀포시 중문관광로110번길 31,,33.25030323,126.4121588,064-738-7600,테디베어뮤지엄,http://www.teddybearmuseum.com/,,09:00,18:00,09:00,18:00,연중무휴,12000,11000,10000,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주유리박물관,사립,제주특별자치도 서귀포시 중산간서로 1403,,33.27851386,126.3701574,064-792-6262,제주유리박물관,http://www.glassmuseum.co.kr/main.php,,10:00,21:00,10:00,21:00,연중무휴,9000,8000,7000,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주4·3 평화기념관,사립,제주특별자치도 제주시 명림로 430,,33.44982559,126.6177477,064-723-4301,제주4·3평화재단,https://jeju43peace.or.kr/,,09:00,17:30,09:00,17:30,월 (첫째+셋째주),0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
설문대여성문화센터여성역사문화전시관,공립,제주특별자치도 제주시 선덕로8길 12,,33.48439696,126.5003713,064-710-4246,설문대여성문화센터,http://www.jeju.go.kr/swcenter/index.htm,,10:00,17:00,10:00,17:00,연중무휴,0,0,0,,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
세계조가비박물관,사립,제주특별자치도 서귀포시 태평로 284,,33.24744266,126.5516295,064-762-5551,세계조가비박물관,http://www.wsmuseum.co.kr/,,09:30,18:00,09:30,18:00,연중무휴,6000,5000,4000,단체 관람 시 할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
메이즈 뮤지움,사립,제주특별자치도 제주시 구좌읍 비자림로 2134-47,,33.48915525,126.8010962,064-784-3838,메이즈랜드,http://www.mazeland.co.kr/,,09:00,18:00,09:00,18:00,연중무휴,11000,9000,8000,단체 관람 시 할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
제주해양과학관 (아쿠아플라넷),사립,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,,33.43451965,126.9260285,064-780-0900,한화,http://www.aquaplanet.co.kr/jeju/index.jsp,,09:30,19:00,09:30,19:00,연중무휴,40700,38900,36900,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
본태박물관,사립,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,,33.30395481,126.3925683,064-792-8108,본태박물관,http://www.bontemuseum.com/,,10:00,18:00,10:00,18:00,연중무휴,20000,12000,10000,단체 관람 시 할인+도민할인,,,064-710-3324,제주특별자치도청 문화정책과,2022-07-10,6500000,제주특별자치도
